cruise_name,date,latitude,longitude,pres,temp,phosphat,phosphat_q,doxy,doxy_q,psal,psal_q,categ
MOOSE_GE_2016,05-Jun-2016 00:00:00,42.431,3.543,100,14.34,0,2,224.133,1,38.237,2,training
MOOSE_GE_2016,05-Jun-2016 00:00:00,42.431,3.543,149.9,14.0755,0.00778751795415394,2,217.926,1,38.303,2,training
MOOSE_GE_2016,05-Jun-2016 00:00:00,42.431,3.543,200.1,13.865,0.109022299037367,2,212.569,1,38.3394,2,training
MOOSE_GE_2016,05-Jun-2016 00:00:00,42.431,3.543,700.2,13.348,0.308522554537404,2,176.811,1,38.555,2,training
MOOSE_GE_2016,05-Jun-2016 00:00:00,42.431,3.543,914,13.183,0.26862759913367,2,186.16,1,38.512001,2,training
MOOSE_GE_2016,05-Jun-2016 00:00:00,42.033,3.586,9.8,17.1449,0.0165541941848776,2,244.021,1,37.8386,2,training
MOOSE_GE_2016,05-Jun-2016 00:00:00,42.033,3.586,30,15.862,0.00681606066638885,2,247.074,1,37.912,2,training
MOOSE_GE_2016,05-Jun-2016 00:00:00,42.033,3.586,51,14.935,0.0107099803224313,2,239.834,1,38.034,2,training
MOOSE_GE_2016,06-Jun-2016 00:00:00,41.683,3.683,10.2,18.203,0.0389396841916246,2,235.704,1,38.2307,2,training
MOOSE_GE_2016,06-Jun-2016 00:00:00,41.683,3.683,29.8,16.3069,0.0243386406905316,2,250.096,1,38.1568,2,training
MOOSE_GE_2016,06-Jun-2016 00:00:00,41.683,3.683,59.5,14.4098,0.08663549271555,2,232.356,1,38.313,2,training
MOOSE_GE_2016,06-Jun-2016 00:00:00,41.683,3.683,99.7,13.5004,0.233597662319708,2,206.682,1,38.4634,2,training
MOOSE_GE_2016,06-Jun-2016 00:00:00,41.683,3.683,149.7,13.4177,0.297827802355378,2,198.131,1,38.505,2,training
MOOSE_GE_2016,06-Jun-2016 00:00:00,41.683,3.683,197.8,13.5414,0.332851361571928,2,186.421,1,38.5656,2,training
MOOSE_GE_2016,06-Jun-2016 00:00:00,41.683,3.683,252.5,13.556,0.346471082379984,2,184.538,1,38.588,2,training
MOOSE_GE_2016,06-Jun-2016 00:00:00,41.683,3.683,700.3,13.306,0.407797283664004,2,179.014,1,38.5468,2,training
MOOSE_GE_2016,06-Jun-2016 00:00:00,41.683,3.683,1000.1,13.15,0.348440358947365,2,188.012,1,38.5,2,training
MOOSE_GE_2016,06-Jun-2016 00:00:00,41.683,3.683,1500.2,13.156,0.409762038538662,2,193.731,1,38.487,2,training
MOOSE_GE_2016,06-Jun-2016 00:00:00,41.683,3.683,1672.3,13.178,0.374723004364334,2,193.722,1,38.487,2,training
MOOSE_GE_2016,06-Jun-2016 00:00:00,41.35,3.834,10.3,20.0312,0.0194702042178427,2,232.812,1,38.2057,2,training
MOOSE_GE_2016,06-Jun-2016 00:00:00,41.35,3.834,30,15.864,0.0632704296349301,2,254.139,1,38.37,2,training
MOOSE_GE_2016,06-Jun-2016 00:00:00,41.35,3.834,50.1,14.6182,0.0408831401110683,2,229.303,1,38.3467,2,training
MOOSE_GE_2016,06-Jun-2016 00:00:00,41.35,3.834,100,13.577,0.201476544860887,2,219.892,1,38.473,2,training
MOOSE_GE_2016,06-Jun-2016 00:00:00,41.35,3.834,149.7,13.3591,0.118741052711547,2,208.702,1,38.5135,2,training
MOOSE_GE_2016,06-Jun-2016 00:00:00,41.35,3.834,199.9,13.2941,0.203415157749596,2,196.597,1,38.526,2,training
MOOSE_GE_2016,06-Jun-2016 00:00:00,41.35,3.834,500.2,13.307,0.399036371180055,2,180.831,1,38.552,2,training
MOOSE_GE_2016,06-Jun-2016 00:00:00,41.35,3.834,500.2,13.307,0.403902668389568,2,181.086,1,38.552,2,training
MOOSE_GE_2016,06-Jun-2016 00:00:00,41.35,3.834,700.1,13.202,0.400991839120374,2,183.655,1,38.522,2,training
MOOSE_GE_2016,06-Jun-2016 00:00:00,41.35,3.834,1000.6,13.12,0.412680423035397,2,189.464,1,38.492,2,training
MOOSE_GE_2016,06-Jun-2016 00:00:00,41.35,3.834,1500,13.153,0.403922800485469,2,195.353,1,38.485,2,training
MOOSE_GE_2016,06-Jun-2016 00:00:00,41.35,3.834,2000,13.212,0.387376853464039,2,196.445,1,38.484,2,training
MOOSE_GE_2016,06-Jun-2016 00:00:00,41.001,3.967,10.1,19.9969,0.0301798515884312,2,227.711,1,38.1596,2,training
MOOSE_GE_2016,06-Jun-2016 00:00:00,41.001,3.967,20.4,17.5796,0.024338082999187,2,250.365,1,38.1876,2,training
MOOSE_GE_2016,06-Jun-2016 00:00:00,41.001,3.967,30,15.212,0.0116818765777929,2,262.161,1,38.234,2,training
MOOSE_GE_2016,06-Jun-2016 00:00:00,41.001,3.967,49.9,14.5051,0.035043515339125,2,261.762,1,38.3151,2,training
MOOSE_GE_2016,06-Jun-2016 00:00:00,41.001,3.967,60.2,14.2014,0.0330961806352447,2,234.245,1,38.3343,2,training
MOOSE_GE_2016,06-Jun-2016 00:00:00,41.001,3.967,80.1,13.7402,0,2,224.447,1,38.4072,2,training
MOOSE_GE_2016,06-Jun-2016 00:00:00,41.001,3.967,100,13.658,0.0603466194434627,2,223.143,1,38.451,2,training
MOOSE_GE_2016,06-Jun-2016 00:00:00,41.001,3.967,120.2,13.4531,0.164493314746211,2,206.465,1,38.4501,2,training
MOOSE_GE_2016,06-Jun-2016 00:00:00,41.001,3.967,150.4,13.431,0.197581661440201,2,204.107,1,38.484,2,training
MOOSE_GE_2016,06-Jun-2016 00:00:00,41.001,3.967,180,13.43,0.199523825833067,2,197.521,1,38.514,2,training
MOOSE_GE_2016,06-Jun-2016 00:00:00,41.001,3.967,200.4,13.4326,0.364004636571935,2,192.476,1,38.5313,2,training
MOOSE_GE_2016,06-Jun-2016 00:00:00,41.001,3.967,400,13.384,0.426284464343428,2,180.667,1,38.562,2,training
MOOSE_GE_2016,06-Jun-2016 00:00:00,41.001,3.967,500.1,13.3429,0.427259623611718,2,181.106,1,38.556,2,training
MOOSE_GE_2016,06-Jun-2016 00:00:00,41.001,3.967,700.3,13.282,0.331884432410412,2,181.332,1,38.54,2,training
MOOSE_GE_2016,06-Jun-2016 00:00:00,41.001,3.967,1300.6,13.138,0.334817686744834,2,192.135,1,38.486,2,training
MOOSE_GE_2016,06-Jun-2016 00:00:00,41.001,3.967,1500.3,13.158,0.313405160858605,2,194.583,1,38.485,2,training
MOOSE_GE_2016,06-Jun-2016 00:00:00,41.001,3.967,1800.2,13.195,0.38056340961402,2,195.917,1,38.485,2,training
MOOSE_GE_2016,06-Jun-2016 00:00:00,41.001,3.967,1999.9,13.218,0.426308883403941,2,195.755,1,38.485,2,training
MOOSE_GE_2016,06-Jun-2016 00:00:00,41.001,3.967,2199.8999,13.248,0.401002578310673,2,196.48,1,38.486,2,training
MOOSE_GE_2016,06-Jun-2016 00:00:00,40.651,4.117,10,20.229,0.0146045838146101,2,228.976,1,38.028,2,training
MOOSE_GE_2016,06-Jun-2016 00:00:00,40.651,4.117,29.9,17.226,0,2,252.081,1,38.1583,2,training
MOOSE_GE_2016,06-Jun-2016 00:00:00,40.651,4.117,71.7,13.891,0.149903252340957,2,224.063,1,38.361,2,training
MOOSE_GE_2016,06-Jun-2016 00:00:00,40.651,4.117,100.1,13.4589,0.170332933939073,2,207.853,1,38.4531,2,training
MOOSE_GE_2016,06-Jun-2016 00:00:00,40.651,4.117,150.1,13.386,0.343573617894822,2,195.499,1,38.501,2,training
MOOSE_GE_2016,06-Jun-2016 00:00:00,40.651,4.117,200.2,13.3999,0.373735017616193,2,191.464,1,38.5398,2,training
MOOSE_GE_2016,06-Jun-2016 00:00:00,40.651,4.117,400.3,13.3797,0.457426493074719,2,177.181,1,38.568,2,training
MOOSE_GE_2016,06-Jun-2016 00:00:00,40.651,4.117,700.2,13.198,0.470095151400443,2,183.059,1,38.521,2,training
MOOSE_GE_2016,06-Jun-2016 00:00:00,40.651,4.117,1500.2,13.164,0.352336692640953,2,195.221,1,38.488,2,training
MOOSE_GE_2016,06-Jun-2016 00:00:00,40.651,4.117,2000.2,13.2161,0.43312203907478,2,195.75,1,38.485,2,training
MOOSE_GE_2016,06-Jun-2016 00:00:00,40.651,4.117,2524.7,13.304,0.446747353708582,2,196.168,1,38.487999,2,training
MOOSE_GE_2016,07-Jun-2016 00:00:00,40.201,4.168,9.9,20.918,0.0263021611271262,2,226.19,1,37.317,2,training
MOOSE_GE_2016,07-Jun-2016 00:00:00,40.201,4.168,19.9,19.1332,0.0165574522738548,2,238.589,1,37.5741,2,training
MOOSE_GE_2016,07-Jun-2016 00:00:00,40.201,4.168,30,16.452,0.0214253956862616,2,250.567,1,37.693,2,training
MOOSE_GE_2016,07-Jun-2016 00:00:00,40.201,4.168,55.5,14.575,0.0564754480323306,2,231.054,1,37.9235,2,training
MOOSE_GE_2016,07-Jun-2016 00:00:00,40.201,4.168,60,14.35,0.0593942277467484,2,224.506,1,37.977,2,training
MOOSE_GE_2016,07-Jun-2016 00:00:00,40.201,4.168,80,14.26,0.103204189973082,2,218.505,1,38.048,2,training
MOOSE_GE_2016,07-Jun-2016 00:00:00,40.201,4.168,100.3,13.9279,0.0954065842632414,2,213.848,1,38.1693,2,training
MOOSE_GE_2016,07-Jun-2016 00:00:00,40.201,4.168,400.2,13.456,0.44088554323484,2,173.912,1,38.555,2,training
MOOSE_GE_2016,07-Jun-2016 00:00:00,40.201,4.168,500,13.397,0.441858471798907,2,174.975,1,38.556,2,training
MOOSE_GE_2016,07-Jun-2016 00:00:00,40.201,4.168,752.6,13.256,0.419482308844144,2,180.62,1,38.528,2,training
MOOSE_GE_2016,07-Jun-2016 00:00:00,40.349,4.202,9.8,20.92,0.0146027933070317,2,225.191,1,38.1928,2,training
MOOSE_GE_2016,07-Jun-2016 00:00:00,40.349,4.202,20,19.085,0.0194700550225654,2,237.219,1,38.216,2,training
MOOSE_GE_2016,07-Jun-2016 00:00:00,40.349,4.202,30.1,16.3319,0.000973482762203796,2,258.41,1,38.2436,2,training
MOOSE_GE_2016,07-Jun-2016 00:00:00,40.349,4.202,69.8,13.7864,0,2,227.642,1,38.3231,2,training
MOOSE_GE_2016,07-Jun-2016 00:00:00,40.349,4.202,75.4,13.7688,0.0126542393741981,2,228.693,1,38.3537,2,training
MOOSE_GE_2016,07-Jun-2016 00:00:00,40.349,4.202,80.2,13.6029,0,2,228.932,1,38.3281,2,training
MOOSE_GE_2016,07-Jun-2016 00:00:00,40.349,4.202,100.4,13.471,0,2,217.167,1,38.3566,2,training
MOOSE_GE_2016,07-Jun-2016 00:00:00,40.349,4.202,120,13.395,0.0817640113251499,2,208.955,1,38.384,2,training
MOOSE_GE_2016,07-Jun-2016 00:00:00,40.349,4.202,149.9,13.411,0.276429349920041,2,202.803,1,38.4369,2,training
MOOSE_GE_2016,07-Jun-2016 00:00:00,40.349,4.202,179.9,13.4804,0.288097053714225,2,189.339,1,38.4948,2,training
MOOSE_GE_2016,07-Jun-2016 00:00:00,40.349,4.202,200,13.541,0.257917397595612,2,179.364,1,38.533,2,training
MOOSE_GE_2016,07-Jun-2016 00:00:00,40.349,4.202,230.4,13.5429,0.380543139557392,2,176.533,1,38.5566,2,training
MOOSE_GE_2016,07-Jun-2016 00:00:00,40.349,4.202,499.7,13.317,0.407798739830775,2,177.556,1,38.542,2,training
MOOSE_GE_2016,07-Jun-2016 00:00:00,40.349,4.202,700.1,13.296,0.413638032211035,2,179.654,1,38.543,2,training
MOOSE_GE_2016,07-Jun-2016 00:00:00,40.349,4.202,1000.1,13.165,0.482754280250799,2,187.944,1,38.503,2,training
MOOSE_GE_2016,07-Jun-2016 00:00:00,40.349,4.202,1300.1,13.139,0.394189134461183,2,192.035,1,38.487,2,training
MOOSE_GE_2016,07-Jun-2016 00:00:00,40.349,4.202,1799.9,13.194,0.363043866460433,2,196.101,1,38.485,2,training
MOOSE_GE_2016,07-Jun-2016 00:00:00,40.55,4.251,10.3,20.2358,0.023367553154098,2,232.079,1,38.0154,2,training
MOOSE_GE_2016,07-Jun-2016 00:00:00,40.55,4.251,29.8,16.6821,0.0146030659943667,2,258.593,1,38.1677,2,training
MOOSE_GE_2016,07-Jun-2016 00:00:00,40.55,4.251,61.2,13.9422,0.0301761022620806,2,238.862,1,38.3266,2,training
MOOSE_GE_2016,07-Jun-2016 00:00:00,40.55,4.251,99.9,13.501,0.240418027876688,2,205.331,1,38.4237,2,training
MOOSE_GE_2016,07-Jun-2016 00:00:00,40.55,4.251,150,13.414,0.317296032219699,2,201.113,1,38.495,2,training
MOOSE_GE_2016,07-Jun-2016 00:00:00,40.55,4.251,199.9,13.4212,0.392227931840579,2,190.035,1,38.537,2,training
MOOSE_GE_2016,07-Jun-2016 00:00:00,40.55,4.251,376.9,13.3962,0.457426493074719,2,176.194,1,38.568,2,training
MOOSE_GE_2016,07-Jun-2016 00:00:00,40.55,4.251,699.9,13.206,0.468147891096604,2,183.185,1,38.523,2,training
MOOSE_GE_2016,07-Jun-2016 00:00:00,40.55,4.251,1000,13.114,0.465239124901777,2,189.144,1,38.491,2,training
MOOSE_GE_2016,07-Jun-2016 00:00:00,40.55,4.251,1500,13.147,0.366937644220082,2,195.257,1,38.483,2,training
MOOSE_GE_2016,07-Jun-2016 00:00:00,40.55,4.251,1999.8,13.211,0.441882468105881,2,196.289,1,38.483,2,training
MOOSE_GE_2016,07-Jun-2016 00:00:00,40.55,4.251,2559.3,13.31,0.454533799960583,2,196.97,1,38.487999,2,training
MOOSE_GE_2016,07-Jun-2016 00:00:00,40.868,4.334,9.7,20.9923,0.00778853711333884,2,232.504,1,38.1271,2,training
MOOSE_GE_2016,07-Jun-2016 00:00:00,40.868,4.334,29.6,16.1504,0.000973446986182612,2,259.118,1,38.293,2,training
MOOSE_GE_2016,07-Jun-2016 00:00:00,40.868,4.334,65.1,13.6562,0.0214153015659002,2,241.853,1,38.3264,2,training
MOOSE_GE_2016,07-Jun-2016 00:00:00,40.868,4.334,99.9,13.5301,0.135299880532182,2,208.686,1,38.3849,2,training
MOOSE_GE_2016,07-Jun-2016 00:00:00,40.868,4.334,149.9,13.479,0.0681322156141367,2,192.943,1,38.472,2,training
MOOSE_GE_2016,07-Jun-2016 00:00:00,40.868,4.334,199.9,13.474,0.327998216340318,2,188.787,1,38.5119,2,training
MOOSE_GE_2016,07-Jun-2016 00:00:00,40.868,4.334,524.9,13.366,0.322146958061658,2,181.409,1,38.56,2,training
MOOSE_GE_2016,07-Jun-2016 00:00:00,40.868,4.334,700.4,13.279,0.431158102440664,2,181.599,1,38.539,2,training
MOOSE_GE_2016,07-Jun-2016 00:00:00,40.868,4.334,1000.5,13.1625,0.458422248284865,2,186.584,1,38.502,2,training
MOOSE_GE_2016,07-Jun-2016 00:00:00,40.868,4.334,1500,13.157,0.445775042463481,2,194.287,1,38.485,2,training
MOOSE_GE_2016,07-Jun-2016 00:00:00,40.868,4.334,1999.5,13.218,0.44285511860455,2,196.008,1,38.485,2,training
MOOSE_GE_2016,07-Jun-2016 00:00:00,40.868,4.334,2657.7,13.327,0.401975287759574,2,196.781,1,38.487999,2,training
MOOSE_GE_2016,08-Jun-2016 00:00:00,41.536,4.529,9.9,18.3393,0.0496411170370466,2,252.781,1,38.4197,2,training
MOOSE_GE_2016,08-Jun-2016 00:00:00,41.536,4.529,29.9,15.6358,0.0486669580459237,2,266.271,1,38.4419,2,training
MOOSE_GE_2016,08-Jun-2016 00:00:00,41.536,4.529,49.9,14.8102,0.0126532208285967,2,236.588,1,38.4619,2,training
MOOSE_GE_2016,08-Jun-2016 00:00:00,41.536,4.529,100,13.515,0.182982575785116,2,225.001,1,38.48,2,training
MOOSE_GE_2016,08-Jun-2016 00:00:00,41.536,4.529,149.6,13.3767,0.333838791583732,2,204.654,1,38.5085,2,training
MOOSE_GE_2016,08-Jun-2016 00:00:00,41.536,4.529,199.9,13.2531,0.262788064406849,2,212.26,1,38.511,2,training
MOOSE_GE_2016,08-Jun-2016 00:00:00,41.536,4.529,480.7,13.3246,0.366917990727449,2,184.096,1,38.555,2,training
MOOSE_GE_2016,08-Jun-2016 00:00:00,41.536,4.529,700.2,13.216,0.421429803010232,2,182.961,1,38.525,2,training
MOOSE_GE_2016,08-Jun-2016 00:00:00,41.536,4.529,999.6,13.125,0.371801425293591,2,187.847,1,38.493,2,training
MOOSE_GE_2016,08-Jun-2016 00:00:00,41.536,4.529,1499.8,13.155,0.401002876626538,2,194.584,1,38.485,2,training
MOOSE_GE_2016,08-Jun-2016 00:00:00,41.536,4.529,1999.5,13.217,0.376670458016541,2,196.367,1,38.484,2,training
MOOSE_GE_2016,08-Jun-2016 00:00:00,41.536,4.529,2592,13.316,0.311457850080057,2,196.918,1,38.487999,2,training
MOOSE_GE_2016,08-Jun-2016 00:00:00,42.318,4.899,9.8,17.5839,0.0262955805012899,2,247.048,1,37.6533,2,training
MOOSE_GE_2016,08-Jun-2016 00:00:00,42.318,4.899,29.9,16.1789,0,2,248.371,1,38.2694,2,training
MOOSE_GE_2016,08-Jun-2016 00:00:00,42.318,4.899,99.8,13.5552,0.137237799641597,2,220.222,1,38.4715,2,training
MOOSE_GE_2016,08-Jun-2016 00:00:00,42.318,4.899,150.5,13.4399,0.190762951827334,2,200.293,1,38.5231,2,training
MOOSE_GE_2016,08-Jun-2016 00:00:00,42.318,4.899,199.9,13.4833,0.341609794716776,2,181.939,1,38.5688,2,training
MOOSE_GE_2016,08-Jun-2016 00:00:00,42.318,4.899,390.4,13.489,0.416541096720941,2,172.327,1,38.597,2,training
MOOSE_GE_2016,08-Jun-2016 00:00:00,42.318,4.899,700.7,13.2724,0.432131049824701,2,179.69,1,38.54,2,training
MOOSE_GE_2016,08-Jun-2016 00:00:00,42.318,4.899,999.9,13.14,0.406838789782373,2,186.775,1,38.498,2,training
MOOSE_GE_2016,08-Jun-2016 00:00:00,42.318,4.899,1499.9,13.143,0.361097519183815,2,194.334,1,38.484,2,training
MOOSE_GE_2016,09-Jun-2016 00:00:00,42.667,4.965,9.7,19.1962,0,2,233.631,1,38.1337,2,training
MOOSE_GE_2016,09-Jun-2016 00:00:00,42.667,4.965,29.9,16.991,0.0233635098146445,2,250.93,1,38.248,2,training
MOOSE_GE_2016,09-Jun-2016 00:00:00,42.667,4.965,43.2,15.1558,0.0438035827393764,2,236.893,1,38.34,2,training
MOOSE_GE_2016,09-Jun-2016 00:00:00,42.667,4.965,99.9,13.525,0.190771353267722,2,205.517,1,38.4639,2,training
MOOSE_GE_2016,09-Jun-2016 00:00:00,42.667,4.965,149.7,13.3902,0.2394321177286,2,203.525,1,38.4942,2,training
MOOSE_GE_2016,09-Jun-2016 00:00:00,42.667,4.965,200.2,13.657,0.323108914367407,2,180.031,1,38.607,2,training
MOOSE_GE_2016,09-Jun-2016 00:00:00,42.667,4.965,400.5,13.55,0.362036621939355,2,171.621,1,38.611,2,training
MOOSE_GE_2016,09-Jun-2016 00:00:00,42.667,4.965,700.3,13.318,0.396117182210271,2,177.85,1,38.55,2,training
MOOSE_GE_2016,09-Jun-2016 00:00:00,42.667,4.965,999.7,13.194,0.397102259405444,2,184.836,1,38.51,2,training
MOOSE_GE_2016,09-Jun-2016 00:00:00,42.667,4.965,1536.6,13.1434,0.38932289156376,2,194.545,1,38.486,2,training
MOOSE_GE_2016,09-Jun-2016 00:00:00,42.831,4.964,10.4,16.9981,0.0165510403185607,2,241.009,1,38.0947,2,training
MOOSE_GE_2016,09-Jun-2016 00:00:00,42.831,4.964,30,15.045,0.00681463079282697,2,246.557,1,38.194,2,training
MOOSE_GE_2016,09-Jun-2016 00:00:00,42.831,4.964,39.9,14.6971,0.00486749673590825,2,237.818,1,38.2207,2,training
MOOSE_GE_2016,09-Jun-2016 00:00:00,42.831,4.964,100.4,14.1907,0,2,214.89,1,38.3178,2,training
MOOSE_GE_2016,09-Jun-2016 00:00:00,42.831,4.964,150.1,13.9829,0.144055899771863,2,203.69,1,38.426,2,training
MOOSE_GE_2016,09-Jun-2016 00:00:00,42.831,4.964,699.8,13.492,0.398052155270082,2,173.37,1,38.589,2,training
MOOSE_GE_2016,09-Jun-2016 00:00:00,42.831,4.964,1000.2,13.303,0.400987662863604,2,179.885,1,38.536,2,training
HOTMIX,29-Apr-2014 00:00:00,34.0726666666667,33.514,2230.865,13.9602,0.168569310860806,2,187.37765,2,38.7778,2,training
HOTMIX,29-Apr-2014 00:00:00,34.0726666666667,33.514,2000.327,13.9327,0.173310334573357,2,186.45733,2,38.7785,2,training
HOTMIX,29-Apr-2014 00:00:00,34.0726666666667,33.514,1700.801,13.8724,0.17409715893138,2,185.83845,2,38.7706,2,training
HOTMIX,29-Apr-2014 00:00:00,34.0726666666667,33.514,1499.668,13.8288,0.181934126396234,2,184.21656,2,38.7637,2,training
HOTMIX,29-Apr-2014 00:00:00,34.0726666666667,33.514,1000.348,13.7497,0.194038965744246,2,180.17893,2,38.7521,2,training
HOTMIX,29-Apr-2014 00:00:00,34.0726666666667,33.514,2.672,19.8262,0.00779602324838374,2,225.63604,2,39.2098,2,training
HOTMIX,29-Apr-2014 00:00:00,34.0726666666667,33.514,10.531,19.7647,0.0116304381920933,2,225.91669,2,39.2382,2,training
HOTMIX,29-Apr-2014 00:00:00,34.0726666666667,33.514,35.231,18.4805,0.0108478988183865,2,230.80124,2,39.2155,2,training
HOTMIX,29-Apr-2014 00:00:00,34.0726666666667,33.514,60.107,18.1351,0.0100653594446797,2,229.77332,2,39.1968,2,training
HOTMIX,29-Apr-2014 00:00:00,34.0726666666667,33.514,130.484,17.6572,0.0211686991872076,2,224.71068,2,39.2179,2,training
HOTMIX,29-Apr-2014 00:00:00,34.0726666666667,33.514,150.166,17.5769,0.0211686991872076,2,225.33283,2,39.2244,2,training
HOTMIX,29-Apr-2014 00:00:00,34.0726666666667,33.514,575.775,13.9117,0.217608622713772,2,174.86268,2,38.8006,2,training
HOTMIX,29-Apr-2014 00:00:00,34.0726666666667,33.514,300.926,15.4246,0.174610113600872,2,190.2948,2,39.0484,2,training
HOTMIX,29-Apr-2014 00:00:00,34.0726666666667,33.514,201.223,16.91,0.0535223396501035,2,213.84728,2,39.1699,2,training
HOTMIX,30-Apr-2014 00:00:00,34.0726666666667,31.4125,2545.038,14.0136,0.174101021254537,2,187.42429,2,38.7776,2,training
HOTMIX,30-Apr-2014 00:00:00,34.0726666666667,31.4125,2000.61,13.9357,0.188108210105944,2,187.473,2,38.7795,2,training
HOTMIX,30-Apr-2014 00:00:00,34.0726666666667,31.4125,1700.708,13.8758,0.190983750420772,2,186.21907,2,38.7722,2,training
HOTMIX,30-Apr-2014 00:00:00,34.0726666666667,31.4125,1501.074,13.833,0.193924936138017,2,184.88593,2,38.7654,2,training
HOTMIX,30-Apr-2014 00:00:00,34.0726666666667,31.4125,1000.532,13.7553,0.206860760355405,2,180.84113,2,38.7546,2,training
HOTMIX,30-Apr-2014 00:00:00,34.0726666666667,31.4125,699.79,13.8344,0.23029894753317,2,177.57262,2,38.7833,2,training
HOTMIX,30-Apr-2014 00:00:00,34.0726666666667,31.4125,400.015,14.2504,0.215747215095395,2,179.66618,2,38.8808,2,training
HOTMIX,30-Apr-2014 00:00:00,34.0726666666667,31.4125,200.504,16.0197,0.0997037993390556,2,203.65081,2,39.0822,2,training
HOTMIX,30-Apr-2014 00:00:00,34.0726666666667,31.4125,140.531,16.6798,0.0470038163861652,2,217.98084,2,39.1063,2,training
HOTMIX,30-Apr-2014 00:00:00,34.0726666666667,31.4125,120.19,16.8965,0.020149060071603,2,220.70531,2,39.1128,2,training
HOTMIX,30-Apr-2014 00:00:00,34.0726666666667,31.4125,51.478,18.7518,0.0121257459080065,2,230.78188,2,39.0572,2,training
HOTMIX,30-Apr-2014 00:00:00,34.0726666666667,31.4125,24.946,18.8016,0.00410243174440994,2,231.1113,2,38.9249,2,training
HOTMIX,30-Apr-2014 00:00:00,34.0726666666667,31.4125,9.343,19.586,0.00410243174440994,2,226.6234,2,39.0176,2,training
HOTMIX,30-Apr-2014 00:00:00,34.0726666666667,31.4125,3.358,19.7442,0.00410243174440994,2,226.1386,2,39.0233,2,training
HOTMIX,02-May-2014 00:00:00,34.0726666666667,27.2258333333333,1250.23,13.7983,0.204745437936645,2,182.95332,2,38.7615,2,training
HOTMIX,02-May-2014 00:00:00,34.0726666666667,27.2258333333333,1500.646,13.8305,0.202307014074194,2,185.19499,2,38.7647,2,training
HOTMIX,02-May-2014 00:00:00,34.0726666666667,27.2258333333333,1700.339,13.8682,0.195902105873117,2,186.31211,2,38.7703,2,training
HOTMIX,02-May-2014 00:00:00,34.0726666666667,27.2258333333333,2000.441,13.9169,0.183712245380708,2,187.58125,2,38.7744,2,training
HOTMIX,02-May-2014 00:00:00,34.0726666666667,27.2258333333333,2630.886,13.9319,0.16284185506087,2,190.39046,2,38.7507,2,training
HOTMIX,02-May-2014 00:00:00,34.0726666666667,27.2258333333333,3.912,18.9057,0.00646206896999215,2,227.54936,2,38.6837,2,training
HOTMIX,02-May-2014 00:00:00,34.0726666666667,27.2258333333333,25.274,18.8762,0.0102458399745964,2,228.23315,2,38.6934,2,training
HOTMIX,02-May-2014 00:00:00,34.0726666666667,27.2258333333333,50.046,17.672,0.0183202565017324,2,236.85132,2,38.9027,2,training
HOTMIX,02-May-2014 00:00:00,34.0726666666667,27.2258333333333,90.274,16.9133,0.0201893721300811,2,234.53881,2,38.9513,2,training
HOTMIX,02-May-2014 00:00:00,34.0726666666667,27.2258333333333,119.023,16.6055,0.0197798649304455,2,230.74596,2,39.0329,2,training
HOTMIX,02-May-2014 00:00:00,34.0726666666667,27.2258333333333,140.662,16.4956,0.0205555127669452,2,224.42807,2,39.0758,2,training
HOTMIX,02-May-2014 00:00:00,34.073,27.226,201.251,16.2011,0.0413543954531608,2,220.15178,2,39.1279,2,training
HOTMIX,02-May-2014 00:00:00,34.073,27.226,300.337,15.5526,0.0641806756001844,2,204.3481,2,39.0836,2,training
HOTMIX,02-May-2014 00:00:00,34.073,27.226,551.171,14.0812,0.217743656336664,2,177.06777,2,38.8463,2,training
HOTMIX,03-May-2014 00:00:00,34.0726666666667,25.2306666666667,300.386,15.6799,0.136082945899613,2,203.96971,2,39.0577,2,training
HOTMIX,03-May-2014 00:00:00,34.0726666666667,25.2306666666667,400.845,14.9143,0.184415702956006,2,188.65395,2,38.9971,2,training
HOTMIX,03-May-2014 00:00:00,34.0726666666667,25.2306666666667,825.172,13.902,0.235216334278268,2,178.57494,2,38.7995,2,training
HOTMIX,03-May-2014 00:00:00,34.0726666666667,25.2306666666667,1400.528,13.8273,0.217329913062934,2,183.18696,2,38.766,2,training
HOTMIX,03-May-2014 00:00:00,34.0726666666667,25.2306666666667,1700.24,13.8706,0.20939822572617,2,185.18822,2,38.7699,2,training
HOTMIX,03-May-2014 00:00:00,34.0726666666667,25.2306666666667,2000.898,13.9182,0.193609820866085,2,186.6211,2,38.773,2,training
HOTMIX,03-May-2014 00:00:00,34.0726666666667,25.2306666666667,2752.261,13.9245,0.160816617140854,2,191.05165,2,38.7436,2,training
HOTMIX,03-May-2014 00:00:00,34.0726666666667,25.2306666666667,3.623,18.943,0.00973985757899593,2,226.90668,2,38.8664,2,training
HOTMIX,03-May-2014 00:00:00,34.0726666666667,25.2306666666667,26.004,18.5132,0.00973985757899593,2,229.91621,2,38.9598,2,training
HOTMIX,03-May-2014 00:00:00,34.0726666666667,25.2306666666667,50.563,18.0184,0.00973985757899593,2,231.84875,2,39.1413,2,training
